Global Property ID;Source Property ID;Global Property Name;Global Chain Code;Property Address 1;Property Address 2;Primary Airport Code;Property City Name;Property State/Province;Property Zip/Postal;Property Country Code;Property Phone Number;Property Fax Number;Sabre Property Rating;Property Latitude;Property Longitude;Source Group Code
100052704;18430;Best Western Plus Toronto Airport Hotel;BW;5825 Dixie Road;;YYZ;Mississauga;ON;L4W 4V7;CA;1-905-6708180;1-905-6708083;3.0;4.365162;-79.642394;SABRE_GDS
100390496;51154;Best Western Plus Muskoka Inn;BW;86 Howland Drive;;YYZ;Huntsville;ON;P1H 1M3;CA;1-705-7883345;1-705-7880892;3.0;45.342723;-79.230438;SABRE_GDS
100179404;29891;Comfort Inn And Suites Barrie;CI;210 Essa Rd;;YYZ;Barrie;ON;L4N3L1;CA;705-721-1122;705-721-8547;3.0;44.365531;-79.696648;SABRE_GDS
100215374;36634;Comfort Inn Yarmouth;CI;96 Starrs Rd;;YQI;Yarmouth;NS;B5A2T5;CA;902-742-1119;902-742-1114;3.0;43.842428;-66.102366;SABRE_GDS
100115076;246899;Comfort Inn And Suites Campbell River;CI;1351 Shoppers Row;;YBL;Campbell River;BC;V9W 2C9;CA;250-914-5117;250-914-5217;3.0;50.029314;-125.246186;SABRE_GDS
100215428;36661;Comfort Inn Newmarket;CI;1230 Journeys End Circle;;YYZ;Newmarket;ON;L3Y7V1;CA;905-895-3355;905-895-1176;;44.069988;-79.423686;SABRE_GDS
100215380;36638;Comfort Inn Brantford;CI;58 King George Rd;;YHM;Brantford;ON;N3R5K4;CA;519-753-3100;519-753-8138;2.0;43.163698;-80.274059;SABRE_GDS
100391398;5178;Comfort Inn And Suites;CI;255 8 Rue De Martigny W.;;YMX;St Jerome;QC;J7Y2G4;CA;450-438-8000;450-438-7005;3.0;45.779457;-7.401571;SABRE_GDS
100215390;36642;Comfort Inn Chatham;CI;1100 Richmond Street;;YQG;Chatham;ON;N7M5J5;CA;519-352-5500;519-352-2520;2.0;42.379927;-82.216275;SABRE_GDS
100215470;36682;Comfort Inn Sudbury East;CI;440 Second Ave;;YSB;Sudbury;ON;P3B4A4;CA;705-560-4502;705-560-0107;;46.503414;-80.936717;SABRE_GDS
100252642;41744;Comfort Inn Sturgeon Falls;CI;11 Front Street;;YYB;Sturgeon Falls;ON;P2B3L3;CA;705-753-5665;705-753-2488;;46.366263;-7.994234;SABRE_GDS
100215820;36889;Comfort Inn Trois Rivieres;CI;6255 Rue Corbeil;;YQB;Trois Rivieres;QC;G8Z4P9;CA;819-371-3566;819-371-8977;;46.328388;-72.594421;SABRE_GDS
100215468;36681;Comfort Inn Sudbury Regent;CI;2171 Regent St South..;;YSB;Sudbury;ON;P3E5V3;CA;705-522-1101;705-522-2687;;4.644871;-8.099516;SABRE_GDS
100237000;4092;Comfort Hotel Toronto Airport North;CI;445 Rexdale Blvd;;YYZ;Etobicoke;ON;M9W6K5;CA;416-740-9500;416-740-1256;3.0;43.716756;-79.593862;SABRE_GDS
100781625;326384;Comfort Inn And Suites;CI;135 Gibbons Street;;YYZ;Goderich;ON;N7A 3J5;CA;1 519-440-0215;1 519-440-0216;2.0;43.737579;-81.708638;SABRE_GDS
100215486;36690;Comfort Inn Charlottetown;CI;112 Capital Drive;;YYG;Charlottetown;PE;C1E1E7;CA;902-566-4424;902-368-1174;;46.264578;-63.156194;SABRE_GDS
100215816;36886;Comfort Inn Sherbrooke;CI;4295 Boulevard Bourque;;YUL;Sherbrooke;QC;J1N1S4;CA;819-564-4400;819-564-7011;;45.382109;-71.969358;SABRE_GDS
100215408;36651;Comfort Inn Kapuskasing;CI;172 Government Rd East;;YYU;Kapuskasing;ON;P5N2W9;CA;705-335-8583;705-337-6535;;49.409063;-82.403034;SABRE_GDS
100337756;46185;Comfort Inn And Suites Thousand Islands Harbour District;CI;50 Main Street;;YGK;Gananoque;ON;K7G 1C5;CA;613-382-7272;613-382-4096;;44.325968;-76.163377;SABRE_GDS
100215460;36678;Comfort Inn East;CI;1252 Michael Street;;YOW;Ottawa;ON;K1J7T1;CA;613-744-2900;613-746-0836;;45.421685;-75.631929;SABRE_GDS
100215498;36695;Comfort Inn Gatineau;CI;630 Blvd La Gappe;;YOW;Gatineau;QC;J8T7S8;CA;819-243-6010;819-243-4668;3.0;45.480981;-75.691314;SABRE_GDS
100215810;36883;Comfort Inn Rouyn Noranda;CI;1295 Ave Lariviere.;;YUY;Rouyn Noranda;QC;J9X6M6;CA;819-797-1313;819-797-9683;;48.223603;-78.993878;SABRE_GDS
100429656;8225;Comfort Inn And Suites Airport South;CI;3111 26 Street Ne;;YYC;Calgary;AB;T1Y7E4;CA;403-735-1966;403-735-1955;3.0;51.079638;-113.998192;SABRE_GDS
102953157;614151;Comfort Inn And Suites;CI;25 Western Avenue;;YTS;Cochrane;ON;P0L 0A4;CA;1 705-2610254;1 705-2610254;;49.060877;-81.045936;SABRE_GDS
102325869;396751;Comfort Inn And Suites;CI;2467 Princess Street;;YYZ;Kingston;ON;K7M 3G1;CA;1 613 7701084;;2.0;44.258185;-76.561671;SABRE_GDS
100208854;32656;Crowne Plaza Lord Beaverbrook;CP;659 Queen Street;;YFC;Fredericton;NB;E3B 5A6;CA;1-506-455-3371;1-506-457-1516;4.0;45.960512;-66.637277;SABRE_GDS
100212048;3455;Radisson Hotel Montreal Airport;CR;6500 Chemin De La;;YUL;Montreal;QC;H4T 1E3;CA;1-514-739-3391;1-514-739-6591;3.0;45.486042;-73.690831;SABRE_GDS
100322848;316688;Country Inn And Suites By Radisson, Belleville, On;CX;245 North Front Street;;YGK;Belleville;ON;K8P 3C3;CA;613-707-0640;613-969-6383;3.0;44.182221;-77.392641;SABRE_GDS
100401148;58309;Courtyard Hamilton;CY;1224 Upper James St.;;YHM;Hamilton;ON;L9C3B1;CA;1-905-3837772;1-905-3837895;3.0;43.215203;-79.887415;SABRE_GDS
101093670;602280;Courtyard By Marriott Laval;CY;500 Rue Lucien Paiement;;YUL;Laval;QC;H7N 0H6;CA;1 450 506 1936;;4.0;4.555724;-7.372129;SABRE_GDS
100038090;163243;Delta Hotels Saguenay Conference Centre;DE;2675 Boulevard Du Royaume;;YBG;Jonquiere;QC;G7S 5B8;CA;1-418-5483124;1-418-5481638;4.0;4.840536;-71.170207;SABRE_GDS
100082410;221207;Delta Hotels Toronto;DE;75 Lower Simcoe Street;;YYZ;Toronto;ON;M5J 3A6;CA;1-416-8491200;1-416-8491227;4.0;43.642346;-7.938396;SABRE_GDS
100016034;12943;Delta Hotels Mont Sainte Anne Resort And Convention Center;DE;500 Boulevard Du Beau Pre;;YQB;Beaupre;QC;G0A1E0;CA;1-418-827-1862;1-418-827-5072;4.0;47.073916;-7.090624;SABRE_GDS
100164911;323655;Delta Hotels By Marriott Thunder Bay;DE;2240 Sleeping Giant Parkway;;YQT;Thunder Bay;ON;P7A 0E7;CA;807-344-0777;807-344-0999;;48.432807;-89.217764;SABRE_GDS
100045360;17537;Delta Hotels Regina;DE;1919 Saskatchewan Dr;;YQR;Regina;SK;S4P 4H2;CA;1-306-5255255;1-306-7817188;4.0;50.452159;-104.608634;SABRE_GDS
100077886;216414;Days Inn Vernon;DI;5121-26th Street;;YLW;Vernon;BC;V1T 8G4;CA;1-250-5492224;1-250-5492224;3.0;50.283527;-119.266373;SABRE_GDS
100035018;15424;Di Swft Crrnt;DI;105 George Street West;;YYN;Swift Current;SK;S9H 0K4;CA;306-773-4660;306-773-3430;;50.295313;-107.801325;SABRE_GDS
100127078;25578;Days Inn Ste Helene De Bagot;DI;410 Rue Couture;;YUL;Ste Helene De Bagot;QC;J0H1M0;CA;1-450-7912580;1-450-7912058;3.0;45.731405;-72.739749;SABRE_GDS
100104314;238076;Days Inn By Wyndham Sudbury & Conference Centre;DI;50 Brady Street;;YSB;Sudbury;ON;P3E 1C8;CA;1-705-6755602;1-705-6755024;3.0;46.487648;-80.997653;SABRE_GDS
100321252;45372;Days Inn - Orillia;DI;5850 Rama Road;;YYZ;Ramara;ON;L3V 0S3;CA;1-705-3268288;1-705-3239999;3.0;44.644067;-79.351001;SABRE_GDS
100157862;282985;Days Inn Vermilion;DI;4807 51 Street;;YVG;Vermilion;AB;T9X 1B4;CA;780-8534771;1-780-8534754;3.0;53.352772;-110.855843;SABRE_GDS
100070754;20840;Days Inn - Berthierville;DI;760 Rue Gadoury;Berthierville Pq Ca J0k 1a0;YMX;Berthierville;QC;J0K 1A0;CA;1-450-836-1621;1-450-836-1578;3.0;46.089047;-73.192789;SABRE_GDS
100006318;109917;Days Inn Grande Prairie;DI;10218 162 Avenue;Grande Prairie Ab T8v 0p2;YQU;Grande Prairie;AB;T8V 0P2;CA;1-780-5322773;1-780-5327057;3.0;55.227324;-118.801982;SABRE_GDS
100529392;100330;Days Inn Kingston;DI;1 First Canada Ave;;YYZ;Kingston;ON;K7K 6W2;CA;613-5411111;613-549-5735;2.0;44.262771;-76.497013;SABRE_GDS
100122276;252151;Days Inn And Suites Summerside;DI;311 Market St;;YSU;Summerside;PE;C1N 1K8;CA;902-436-2157;902-436-4499;2.0;46.394053;-63.792335;SABRE_GDS
100159952;284322;Days Inn Conf Cntre Blainville;DI;1136 Cure Labelle;;YUL;Blainville;QC;J7C 3J4;CA;1-450-4308950;1-450-4308957;3.0;4.567997;-73.888901;SABRE_GDS
100264296;4237;Days Inn And Suites Moncton;DI;2515 Mountain Road;Moncton Nb Ca E1g 2w4;YQM;Moncton;NB;E1G 2W4;CA;506-3841050;1-506-859-6070;3.0;46.130184;-64.878322;SABRE_GDS
100212578;34881;Days Inn And Suites Winkler;DI;395 Boundary Trail;Winkler Mb Ca R6w 4b1;YWG;Winkler;MB;R6W 0L7;CA;204-3258888;204-3255488;3.0;4.919285;-9.793777;SABRE_GDS
102141631;380577;Di Wainwright;DI;1814 14th Avenue;;YLL;Wainwright;AB;T9W 1L2;CA;780-842-4436;780-842-3837;2.0;52.843708;-110.844067;SABRE_GDS
100037344;16237;Days Inn Suites Thunder Bay;DI;645 Sibley Drive;Thunder Bay On Ca P7b 6z8;YQT;Thunder Bay;ON;P7B 6Z8;CA;1-807-6223297;1-807-6232211;3.0;48.404786;-89.260083;SABRE_GDS
100430266;82800;Days Inn Edmonton South;DI;10333 University Ave;Edmonton Ab Ca T6e 6n5;YEG;Edmonton;AB;T6E 6N3;CA;1-780-4300011;1-780-4300022;2.0;5.351146;-11.349635;SABRE_GDS
100134032;388787;Doubletree By Hilton St. Johns;DT;2 Hill O Chips;;YYT;St. John's;NL;A1C 6B1;CA;1-709 -383-1475;1-709-754-5209;;47.569959;-52.700436;SABRE_GDS
100198424;314483;Doubletree By Hilton Halifax Dartmouth;DT;101 Wyse Road;;YHZ;Dartmouth;NS;B3A 1L9;CA;1-902-463-1100;1-902-464-1227;4.0;44.668972;-63.576866;SABRE_GDS
100209012;32752;Executive Suites Hotel;EI;4201 Lougheed Hwy;;YVR;Burnaby;BC;V5C 3Y6;CA;1-604-2982010;604-298-1123;4.0;49.266407;-123.010489;SABRE_GDS
100385750;48546;Econo Lodge New Liskeard;EO;Highway 11 North.;;YXR;New Liskeard;ON;P0J 1P0;CA;705-647-6705;705-647-4200;1.0;47.538256;-7.967486;SABRE_GDS
100166338;288110;Econo Lodge Sudbury;EO;1145 Lorne Street;;YSB;Sudbury;ON;P3C 4S8;CA;1-705-674-4203;1-705-674-5917;2.0;4.647144;-8.103161;SABRE_GDS
100106772;24042;Econo Lodge Orilla;EO;265 Memorial Avenue;;YYZ;Orillia;ON;L3V5X8;CA;705-326-3554;705-326-5641;2.0;44.596501;-79.424149;SABRE_GDS
100574494;325306;Econo Lodge;EO;910 Victoria Street;;YXS;Prince George;BC;V2L 2K8;CA;1 250-563-1267;1 250-563-9904;2.0;53.913059;-122.753026;SABRE_GDS
100158708;283515;Econo Lodge Granby;EO;700 Rue Principale;;YUL;Granby;QC;J2G 2Y4;CA;450-378-8406;;3.0;45.409541;-72.745326;SABRE_GDS
100037750;162842;Econo Lodge;EO;59 Riverside Gate;;YYC;Okotoks;AB;T1S 1M3;CA;1-403-9381999;1-403-9383936;2.0;50.724093;-113.981233;SABRE_GDS
100001738;10234;Fairmont Tremblant;FA;3045 Chemin De La Chapelle;;YUL;Mont-Tremblant;QC;J8E 1E1;CA;1-819-6817000;1-819-6817099;4.0;46.214984;-74.585871;SABRE_GDS
100210892;3387;Fairmont Winnipeg;FA;2 Lombard Place;;YWG;Winnipeg;MB;R3B0Y3;CA;1-204-957-1350;1-204-956-1791;4.0;49.895582;-97.137169;SABRE_GDS
100025712;1450;Fairmont Empress;FA;721 Government Street;;YYJ;Victoria;BC;V8W 1W5;CA;1-250-3848111;1 250 389 2747;;48.421654;-123.368596;SABRE_GDS
100243342;41264;Mortagne Hotel;FG;1228 Rue Nobel;;YUL;BOUCHERVILLE;QC;J4B 5H1;CA;1 450 655 9966;33 1 45 31 22 21;4.0;45.569241;-73.442832;SABRE_GDS
100220580;3987;Fairfield Inn By Marriott Montreal Downtown;FN;1199 Rue Berri;;YUL;Montreal;QC;H2L 4C6;CA;1-514-845-9236;1-514-845-5754;3.0;45.513887;-7.355799;SABRE_GDS
100195428;312968;Fairfied Inn N Stes Airdrie Marriott;FN;911 Highland Park Cove Ne;;YYC;Airdrie;AB;T4A-0R2;CA;1-403-9457000;1-587-254-2119;;5.130193;-11.399725;SABRE_GDS
100190358;310230;Fairfield Inn And Suites Regina;FN;3915 Albert Street.;;YQR;Regina;SK;S4S 3R4;CA;1-306-5459777;1-306-5459776;;50.415998;-1.046179;SABRE_GDS
102940287;614077;Fairfield By Marriott Inn & Suites Chilliwack;FN;43955 Industrial Way;;YXX;Chilliwack;BC;V2R3A4;CA;1 604 402 9440;1 604 402 9441;;4.914558;-122.008631;SABRE_GDS
100104161;320552;Four Points By Sheraton Edmonton West;FP;18540 100 Avenue Northwest.;;YEG;Edmonton;AB;T5S 0C2;CA;1-780-244-8355;1-780-244-8356;3.0;53.537789;-113.644939;SABRE_GDS
100009662;115577;Four Points By Sheraton Cambridge Kitchener Ontario;FP;210 Preston Parkway.;;YKF;Cambridge;ON;N3H 5N1;CA;1-519-653-2690;1-519-653-6901;3.0;4.339992;-80.376892;SABRE_GDS
100392656;52635;Four Points By Sheraton Edmonton South;FP;7230 Argyll Road;;YEG;Edmonton;AB;T6C 4A6;CA;1-780-465-7931;1-780-469-3680;3.0;53.509389;-113.440816;SABRE_GDS
100048170;17904;Four Points By Sheraton Hamilton - Stoney Creek;FP;49 Goderich Road.;;YHM;Hamilton;ON;L8E 4W8;CA;1-905-578-1212;1-905-578-6468;3.0;43.242986;-79.759159;SABRE_GDS
100398242;56358;Four Points By Sheraton Conference Centre Gatineau-ottawa;FP;35 Rue Laurier;;YOW;Gatineau;QC;J8X4E9;CA;1-819-778-6111;1-819-778-3647;4.0;45.428607;-75.710485;SABRE_GDS
100312484;4493;Four Points By Sheraton London;FP;1150 Wellington Road South..;;YXU;London;ON;N6E 1M3;CA;1-519-681-0600;1-519-681-8222;3.0;4.289023;-8.120272;SABRE_GDS
102758283;608638;Barker Suites Southport;FR;100 Musketeer Road E;;YWG;Southport;MB;R0H 1N1;CA;1 204-4286030;1 204-4286036;;49.915131;-98.273853;SABRE_GDS
100153184;279561;Bcminns Rustys Hotel;GD;385 Gregoire Drive;;YMM;FORT MCMURRAY;AB;T9H 4K7;CA;780-791-4646;780-790-1457;;56.684146;-111.348625;SABRE_GDS
100679180;220386;The Kanata By Bcminns Whitecourt;GD;3315 33 Street;;YZU;WHITECOURT;AB;T7S 0A2;CA;1-780-7063390;1-780-3960615;3.0;5.411729;-11.564544;SABRE_GDS
102446653;601704;The Laundry Rooms Waterloo;GD;181 King Street South;;YKF;Waterloo;ON;N2J 0E7;CA;1-226-7531101;;;434.608;-8.051986;SABRE_GDS
100164380;601507;Sawridge Inn And Suites Edmont;GD;4235 Gateway Blvd Nw;;YEG;Edmonton;AB;T6J 5H2;CA;1-780-4381222;1-780-4380906;3.0;53.478;-11.349206;SABRE_GDS
100481007;307924;Hotel Lindbergh;GD;2825 Laurier Boulevard;;YQB;Quebec;QC;G1V 2L9;CA;418-653-6672;418-651-8805;3.0;46.767124;-71.287232;SABRE_GDS
100161504;285310;Dilworth Inn;GD;1755 Dilworth Dr;;YLW;Kelowna;BC;V1Y8R1;CA;1-250-762-9666;1-250-862-8484;2.0;49.882599;-119.437561;SABRE_GDS
102543399;605347;Hotel Lac Brome;GD;572 Chemin Lakeside;;YUL;Lac Brome;QC;J0E 1R0;CA;1-450-2430404;0;3.0;4.526737;-7.249745;SABRE_GDS
100216520;37318;Hilton Garden Inn Kitchener/cambridge;GI;746 Old Hesperler Road;;YYZ;Cambridge;ON;N3H5L8;CA;1-519-620-8936;1-519-620-8937;;43.411729;-80.329259;SABRE_GDS
101033930;388171;Hilton Gi Moncton Downtown;GI;40 Highfield Street;;YQM;Moncton;NB;E1C5N3;CA;1-506-382-3395;1-506-858-8991;3.0;46.087847;-64.784613;SABRE_GDS
100763087;324833;Hilton Garden Inn Toronto Brampton West, Ontario, Cn;GI;200 Steelwell Road Brampton On;;YYZ;Brampton;ON;TBD;CA;1-905-216-4104;1-905-216-4203;3.0;4.368708;-79.707341;SABRE_GDS
100076072;2146;Hilton Garden Inn Saskatoon Downtown;GI;90 22nd Street;;YXE;Saskatoon;SK;S7K3X6;CA;1-306-244-2311;1-306-664-2234;3.0;52.129239;-10.666615;SABRE_GDS
100007362;111818;Clearwater Suites Hotel;GW;4 Haineault Street;;YMM;Fort McMurray;AB;T9H 1R6;CA;1-780-799-7676;1-780-799-4501;3.0;5.672308;-11.137948;SABRE_GDS
100217360;37847;Sunset Inn Kenora;GW;920 Highway 17 East;Kenora On Ca P9n 1z9;YQK;Kenora;ON;P9N 1Z9;CA;1-807-4682003;1-807-4688551;2.0;49.761462;-94.475687;SABRE_GDS
100019294;136296;Homewood Suites By Hilton Vaughan, Ontario, Canada;HG;618 Applewood Crescent.;;YYZ;Vaughan;ON;L4K 4B4;CA;1-905-760-1660;1-905-760-1663;3.0;4.379902;-79.537517;SABRE_GDS
100396906;55429;Homewood Suites By Hilton Markham - Ontario Canada;HG;50 Bodrington Court;;YYZ;MARKHAM;ON;L6G 0A9;CA;1-905-477-4663;1-905-477-0355;3.0;43.843584;-79.353904;SABRE_GDS
100152040;27857;Hilton Suites Toronto Markham Conference Center;HH;8500 Warden Avenue.;;YYZ;Markham;ON;L6G1A5;CA;1-905-470-8500;1-905-477-8611;4.0;43.854571;-7.933372;SABRE_GDS
100044819;318840;Holiday Inn Express And Suites Brantford Northeast;HI;27 Sinclair Boulevard.;;YYZ;Brantford;ON;N3S7X6;CA;1-226-3681100;1-226-3681101;3.0;4.317075;-80.216814;SABRE_GDS
100423720;76438;Holiday Inn Exp Stes Slave Lak;HI;1551 Main Street Se..;Slave Lake Ab Ca Tog 2ao;YEG;Slave Lake;AB;T0P 2A0;CA;1-780-849-4819;1-780-849-5045;;55.270861;-114.782436;SABRE_GDS
100606005;324866;Holiday Inn Express And Suites Halifax Dartmouth;HI;335 John Savage Avenue;;YHZ;Dartmouth;NS;B3B 0J3;CA;1-902-4311122;1-902-4311144;;44.705054;-63.575848;SABRE_GDS
100010842;11779;Holiday Inn Hotel & Suites Grande Prairie Conference Center;HI;9816 107th Street.;;YQU;Grande Prairie;AB;T8V 8E7;CA;1-780-402-6886;1-780-402-6835;3.0;55.168264;-118.818237;SABRE_GDS
100431982;84552;Holiday Inn Express Suites North Edmonton;HI;13742 50th Street.;;YEG;Edmonton;AB;T5A 5J6;CA;1-780-476-9898;1-780-476-9899;3.0;53.599202;-113.413895;SABRE_GDS
100179220;2984;Holiday Inn Winnipeg South;HI;1330 Pembina Hwy;;YWG;Winnipeg;MB;R3T 2B4;CA;204-452-4747;204-284-2751;3.0;49.840632;-97.152773;SABRE_GDS
100205006;317915;Holiday Inn And Suites Calgary Airport North;HI;20 Freeport Place Ne;;YYC;Calgary;AB;T3J 5E1;CA;1-403-2897800;1-403-3906111;3.0;51.151837;-114.004257;SABRE_GDS
100346848;4663;Holiday Inn Express Saint John;HI;400 Main Street And Chesley.dr.;;YSJ;Saint John;NB;E2K4N5;CA;1-506-642-2622;1-506-658-1529;3.0;45.275103;-66.077062;SABRE_GDS
100283956;43465;Holiday Inn Exp Stes Sherwood;HI;11 Portage Lane;;YEG;Sherwood Park;AB;T8H 2R7;CA;1-780-417-3388;1-780-417-3183;3.0;53.562907;-113.318722;SABRE_GDS
100078920;218135;Holiday Inn Hotel And Suites Edmonton Arpt- Confer;HI;1100 4th Street;;YEG;Nisku;AB;T9E 8E2;CA;780-979-0839;780-979-0846;3.0;5.330879;-11.353716;SABRE_GDS
100702174;387472;Holiday Inn Express And Suites Edmonton Sw Windermere;HI;6125 Andrews Loop Sw;;YEG;Edmonton;AB;T6W 3G9;CA;780-249-9600;780-249-9601;;53.430554;-113.588607;SABRE_GDS
100220590;39875;Holiday Inn Exp And Suites;HI;9 Strachan Bay Se;;YXH;Medicine Hat;AB;T1B 4Y2;CA;1-403-504-5151;1-403-504-0055;;49.997549;-110.643726;SABRE_GDS
100157718;28290;Hojo Lundys Lane Niagara Falls;HJ;8100 Lundys Lane;Niagara Falls On Ca L2h 1h1;BUF;Niagara Falls;ON;L2H 1H1;CA;1-905-3589777;1-905-3580575;2.0;43.088894;-79.133467;SABRE_GDS
100265386;389449;Normandin Quebec;HO;4700 Boul Pierre Bertrand;;YQB;Quebec;QC;G2J 1A4;CA;1-418-6221611;1-418-6229277;3.0;46.833054;-71.280259;SABRE_GDS
100040398;166534;Hotel Le Dauphin Montreal;HO;1025 De Bleury;;YUL;Montreal;QC;H2Z2M7;CA;1-514-7883888;1-514-7883889;3.0;45.504366;-73.562212;SABRE_GDS
100382508;361966;Frantz Inn;HQ;Hwy 52 East;;YWG;Steinbach;MB;R5G1P9;CA;12043269831;12043266913;3.0;4.951668;-966.439;SABRE_GDS
102116783;329475;Salt Springs Spa Re;HQ;1460 North Beach Road;;YCD;Saltspring Island;BC;V8K 1J4;CA;18006650039;12505372939;;48.922942;-123.553833;SABRE_GDS
101085832;330541;Homeport Apartment Hotel-hillview;HQ;3 Wadland Crescent;;YYT;St John's;NL;A1A 2J5;CA;17097549822;17097549047;4.0;47.589821;-52.707401;SABRE_GDS
100325646;370423;Maple Glen Motel;HQ;1609 Dundas Street East;;YXU;London;ON;N5W3C3;CA;15194518300;15194518300;;4.300013;-8.119208;SABRE_GDS
100001961;339286;Longs Hill Suites;HQ;69 Long's Hill;;YYT;St Johns;NL;A1C1V3;CA;17097540782;17097540782;;4.756444;-5.271327;SABRE_GDS
100160786;284918;Home2 Suites By Hilton Milton;HT;8490 Parkhill Drive;;YYZ;Milton;ON;L9T 9B3;CA;1-289-878-3800;1-289-878-3801;3.0;43.532765;-7.990817;SABRE_GDS
101136850;607559;Home2 Suites By Hilton Woodstock On;HT;527 Lampman Place;;YXU;Woodstock;ON;N4S0E9;CA;1-519-2904116;1-519-;3.0;43.116911;-80.741063;SABRE_GDS
100086714;226205;Hampton Inn And Suites - East Gate, Regina, Sk;HX;3830 East Gate Drive;;YQR;city;SK;S4Z1A5;CA;1-306-721-6000;1-306-721-6001;3.0;50.450345;-104.527247;SABRE_GDS
100409186;63881;Hampton Inn Kamloops;HX;1245 Rogers Way;;YKA;Kamloops;BC;V1S1R9;CA;1-250-571-7897;1-250-571-7896;;50.651454;-12.037255;SABRE_GDS
102297381;395187;Hampton Inn By Hilton Kingston;HX;125 Innovation Drive;;YOW;Kingston;AB;K7K 7E6;CA;1-613-7661122;1-613-651-9387;3.0;4.427153;-76.445929;SABRE_GDS
100040036;166095;Hampton Inn By Hilton Chilliwack Bc;HX;8050 Lickman Road;;YVR;Chilliwack;BC;V2R 3Z9;CA;1-604-392-4667;1-604-392-4668;3.0;49.148252;-122.006959;SABRE_GDS
100157816;28296;Intercontinental Montreal;IC;360 Saint Antoine Ouest;;YUL;Montreal;QC;H2Y3X4;CA;1-514-987-9900;1-514-847-8550;;45.503003;-73.560551;SABRE_GDS
100183758;30583;Hotel Le St James;LW;355 Rue Saintjacques;;YUL;Montreal;QC;H2Y-1N9;CA;1-514-8413111;1-514-8411232;5.0;45.502601;-7.355936;SABRE_GDS
100438152;985;Calgary Marriott Downtown Hotel;MC;110 9 Avenue Se;;YYC;Calgary;AB;T2G 5A6;CA;1-403-2667331;1-403-2691961;4.0;51.044572;-11.406193;SABRE_GDS
100386968;48798;Vancouver Marriott Pinnacle Downtown Hotel;MC;1128 West Hastings St;;YVR;Vancouver;BC;V6E 4R5;CA;1-604-6841128;1-604-2981128;4.0;49.288104;-12.312037;SABRE_GDS
100648653;324922;Microtel Mont Tremblant;MT;235 Montee Ryan;;YUL;Mont-Tremblant;QC;J8E 1S3;CA;1-819-717-2700;1-819-717-2701;;46.135842;-74.613613;SABRE_GDS
102184357;390230;Microtel Lac-megantic;MT;5180 Rue Frontenac;;YSC;Lac-Megantic;QC;G6B 1H3;CA;819-614-4314;819-614-4313;;45.576789;-70.884005;SABRE_GDS
100042660;169081;Mtl By Wy Timmins;MT;1960 Riverside Drive;;YTS;Timmins;ON;P4R 0A2;CA;705-2641477;1-705-5311477;2.0;48.472516;-81.398657;SABRE_GDS
100404306;60424;Studio 6 Toronto - Mississauga;MX;60 Britannia Road East.;;YYZ;Mississauga;ON;L4Z2T2;CA;1-905-502-8897;1-905-502-1855;2.0;43.627457;-7.967687;SABRE_GDS
100203158;316955;Motel 6 Sudbury On;MX;1222 Pioneer Road;;YSB;SUDBURY;ON;P3G 1A6;CA;7054703004;;2.0;46.434408;-80.951279;SABRE_GDS
100428706;8134;Motel 6 Peterborough;MX;133 Lansdowne Street E;;YPQ;Peterborough;ON;K9J 7P7;CA;1-705-748-0550;1-705-748-3553;2.0;44.289284;-78.300893;SABRE_GDS
100332646;45937;Motel 6 Saskatoon;MX;231 Marquis Dr.;;YXE;SASKATOON;SK;S7R1B7;CA;1-306-665-6688;1-306-665-6689;2.0;52.194181;-106.684716;SABRE_GDS
100357976;47178;Motel 6 Red Deer;MX;900 5001 19th St;;YQF;RED DEER;AB;T4R 3R1;CA;1-403-340-1749;1-403-348-8954;2.0;5.223326;-11.381669;SABRE_GDS
100402002;58881;Motel 6 Toronto - Mississauga;MX;2935 Argentia Rd.;;YYZ;Mississauga;ON;L5N8G6;CA;1-905-814-1664;1-905-814-9899;1.0;43.599451;-79.777154;SABRE_GDS
100007616;112163;Bayview Wildwood Resort Ascend Hotel Collection;NZ;1500 Port Stanton Pkway;;YYZ;Severn Bridge;ON;P0E 1N0;CA;1-705-6892338;1-705-6898042;3.0;44.796802;-79.408423;SABRE_GDS
100183320;30553;Le Noranda Hotel And Spa Ascend Hotel Collection;NZ;41 6ieme Rue;;YUY;Rouyn Noranda;QC;J9X 1Y8;CA;1-819-7622341;1-819-7628991;4.0;4.824631;-7.901523;SABRE_GDS
100278884;43184;Grand Park Hotel Vancouver Airport Ascend Hotel Collection;NZ;8368 Alexandra Road;;YVR;Richmond;BC;V6X 4A6;CA;1-604-214-0888;1-604-214-0887;3.0;49.178373;-123.131251;SABRE_GDS
100039958;396037;Wescana Inn;OK;439 Fischer Avenue;;YQD;The Pas;MB;R9A 1M3;CA;1-204-623-5446;1-204-623-3383;3.0;53.821446;-101.249936;SABRE_GDS
100023634;613384;Emerald Hotel And Suites;OK;2750 Sunridge Blvd Ne;;YYC;Calgary;AB;T1Y 3C2;CA;1 587 997-7663;;;5.107757;-113.997633;SABRE_GDS
100421936;74695;Super 8 Lake Country/winfield;OZ;9564 Highway 97 North;Lake Country Bc Ca V4v 1t7;YLW;Lake Country;BC;V4V 1T7;CA;250-7665244;1-250-7662103;2.0;50.020769;-119.406418;SABRE_GDS
